Serial no;Year;City;Sport;Discipline;Athlete;Country;Gender;Event;Medal
272;1900;Paris;Athletics;Athletics;CREGAN, John;USA;Men;800M;Silver
273;1900;Paris;Athletics;Athletics;SHELDON, Richard;USA;Men;Discus Throw;Bronze
274;1900;Paris;Athletics;Athletics;BAUER, Rudolf;HUN;Men;Discus Throw;Gold
275;1900;Paris;Athletics;Athletics;JANDA, Frantisek;BOH;Men;Discus Throw;Silver
276;1900;Paris;Athletics;Athletics;MCCRACKEN, Josiah;USA;Men;Hammer Throw;Bronze
277;1900;Paris;Athletics;Athletics;FLANAGAN, John Jesus;USA;Men;Hammer Throw;Gold
278;1900;Paris;Athletics;Athletics;HARE, Thomas Truxton;USA;Men;Hammer Throw;Silver
279;1900;Paris;Athletics;Athletics;GÖNCZY, Lajos;HUN;Men;High Jump;Bronze
280;1900;Paris;Athletics;Athletics;BAXTER, Irving;USA;Men;High Jump;Gold
281;1900;Paris;Athletics;Athletics;LEAHY, Patrick Joseph;GBR;Men;High Jump;Silver
282;1900;Paris;Athletics;Athletics;SHELDON, Lewis Pendleton;USA;Men;High Jump, Standing;Bronze
283;1900;Paris;Athletics;Athletics;EWRY, Ray;USA;Men;High Jump, Standing;Gold
284;1900;Paris;Athletics;Athletics;BAXTER, Irving;USA;Men;High Jump, Standing;Silver
285;1900;Paris;Athletics;Athletics;LEAHY, Patrick Joseph;GBR;Men;Long Jump;Bronze
286;1900;Paris;Athletics;Athletics;KRAENZLEIN, Alvin;USA;Men;Long Jump;Gold
287;1900;Paris;Athletics;Athletics;PRINSTEIN, Meyer;USA;Men;Long Jump;Silver
288;1900;Paris;Athletics;Athletics;TORCHEBOEUF, Emile;FRA;Men;Long Jump, Standing;Bronze
289;1900;Paris;Athletics;Athletics;EWRY, Ray;USA;Men;Long Jump, Standing;Gold
290;1900;Paris;Athletics;Athletics;BAXTER, Irving;USA;Men;Long Jump, Standing;Silver
291;1900;Paris;Athletics;Athletics;FAST, Ernst;SWE;Men;Marathon;Bronze
292;1900;Paris;Athletics;Athletics;THEATO, Michel;FRA;Men;Marathon;Gold
293;1900;Paris;Athletics;Athletics;CHAMPION, Emile;FRA;Men;Marathon;Silver
294;1900;Paris;Athletics;Athletics;ANDERSEN, Carl Albert;NOR;Men;Pole Vault;Bronze
295;1900;Paris;Athletics;Athletics;BAXTER, Irving;USA;Men;Pole Vault;Gold
296;1900;Paris;Athletics;Athletics;COLKETT, Meredith Bright;USA;Men;Pole Vault;Silver
297;1900;Paris;Athletics;Athletics;GARRETT, Robert;USA;Men;Shot Put;Bronze
298;1900;Paris;Athletics;Athletics;SHELDON, Richard;USA;Men;Shot Put;Gold
299;1900;Paris;Athletics;Athletics;MCCRACKEN, Josiah;USA;Men;Shot Put;Silver
300;1900;Paris;Athletics;Athletics;SHELDON, Lewis Pendleton;USA;Men;Triple Jump;Bronze
301;1900;Paris;Athletics;Athletics;PRINSTEIN, Meyer;USA;Men;Triple Jump;Gold
302;1900;Paris;Athletics;Athletics;CONNOLLY, James;USA;Men;Triple Jump;Silver
303;1900;Paris;Athletics;Athletics;GARRETT, Robert;USA;Men;Triple Jump, Standing;Bronze
304;1900;Paris;Athletics;Athletics;EWRY, Ray;USA;Men;Triple Jump, Standing;Gold
305;1900;Paris;Athletics;Athletics;BAXTER, Irving;USA;Men;Triple Jump, Standing;Silver
306;1900;Paris;Basque Pelota;Basque Pelota;De AMEZOLA y ASPIZUA, José;ESP;Men;Cesta Punta;Gold
307;1900;Paris;Basque Pelota;Basque Pelota;VILLOTA BAQUIOLA, Francisco;ESP;Men;Cesta Punta;Gold
308;1900;Paris;Basque Pelota;Basque Pelota;DURQUETTY, Maurice;FRA;Men;Cesta Punta;Silver
309;1900;Paris;Basque Pelota;Basque Pelota;ETCHEGARAY;FRA;Men;Cesta Punta;Silver
310;1900;Paris;Cricket;Cricket;BEACHCROFT, Charles;GBR;Men;Cricket;Gold
311;1900;Paris;Cricket;Cricket;BIRKETT, Arthur Ernest;GBR;Men;Cricket;Gold
312;1900;Paris;Cricket;Cricket;BOWERMAN, Alfred James;GBR;Men;Cricket;Gold
313;1900;Paris;Cricket;Cricket;BUCKLEY, George John;GBR;Men;Cricket;Gold
314;1900;Paris;Cricket;Cricket;BURCHELL, Francis Romulus;GBR;Men;Cricket;Gold
315;1900;Paris;Cricket;Cricket;CHRISTIAN, Frederick William;GBR;Men;Cricket;Gold
316;1900;Paris;Cricket;Cricket;CORNER, Harry Richard;GBR;Men;Cricket;Gold
317;1900;Paris;Cricket;Cricket;CUMING, Frederick Wlliam;GBR;Men;Cricket;Gold
318;1900;Paris;Cricket;Cricket;DONNE, William Stephen;GBR;Men;Cricket;Gold
319;1900;Paris;Cricket;Cricket;POWLESLAND, Alfred James;GBR;Men;Cricket;Gold
320;1900;Paris;Cricket;Cricket;SYMES, John;GBR;Men;Cricket;Gold
321;1900;Paris;Cricket;Cricket;TOLLER, Montagu Henry;GBR;Men;Cricket;Gold
322;1900;Paris;Cricket;Cricket;ANDERSON, W.;FRA;Men;Cricket;Silver
323;1900;Paris;Cricket;Cricket;ATTRILL, W.T.;FRA;Men;Cricket;Silver
324;1900;Paris;Cricket;Cricket;BRAID, J.;FRA;Men;Cricket;Silver
325;1900;Paris;Cricket;Cricket;BROWNING, W.;FRA;Men;Cricket;Silver
326;1900;Paris;Cricket;Cricket;HORNE, R.;FRA;Men;Cricket;Silver
327;1900;Paris;Cricket;Cricket;JORDAN, T.H.;FRA;Men;Cricket;Silver
328;1900;Paris;Cricket;Cricket;MCEVOY, A.;FRA;Men;Cricket;Silver
329;1900;Paris;Cricket;Cricket;ROBINSON, D.;FRA;Men;Cricket;Silver
330;1900;Paris;Cricket;Cricket;ROQUES, F.;FRA;Men;Cricket;Silver
331;1900;Paris;Cricket;Cricket;SCHNEIDAU, A.J.;FRA;Men;Cricket;Silver
332;1900;Paris;Cricket;Cricket;TERRY, Henry John;FRA;Men;Cricket;Silver
333;1900;Paris;Cricket;Cricket;TOMALIN, P.H.;FRA;Men;Cricket;Silver
334;1900;Paris;Croquet;Croquet;AUMOITTE;FRA;Men;Double;Gold
335;1900;Paris;Croquet;Croquet;JOHIN;FRA;Men;Double;Gold
336;1900;Paris;Croquet;Croquet;WAYDELICH;FRA;Men;Individual 1 Ball;Bronze
337;1900;Paris;Croquet;Croquet;AUMOITTE;FRA;Men;Individual 1 Ball;Gold
338;1900;Paris;Croquet;Croquet;JOHIN;FRA;Men;Individual 1 Ball;Silver
339;1900;Paris;Croquet;Croquet;SAUTREAU;FRA;Men;Individual 2 Balls;Bronze
340;1900;Paris;Croquet;Croquet;WAYDELICH;FRA;Men;Individual 2 Balls;Gold
341;1900;Paris;Croquet;Croquet;VIGNEROT;FRA;Men;Individual 2 Balls;Silver
342;1900;Paris;Cycling;Cycling Track;DAUMAIN, .....;FRA;Men;25 Kilometres;Bronze
343;1900;Paris;Cycling;Cycling Track;BASTIEN, Louis;FRA;Men;25 Kilometres;Gold
344;1900;Paris;Cycling;Cycling Track;HILDEBRAND, Louis;FRA;Men;25 Kilometres;Silver
345;1900;Paris;Cycling;Cycling Track;LAKE, John Henry;USA;Men;Sprint Indivual;Bronze
346;1900;Paris;Cycling;Cycling Track;TAILLANDIER, Georges;FRA;Men;Sprint Indivual;Gold
347;1900;Paris;Cycling;Cycling Track;SANZ, Fernand;FRA;Men;Sprint Indivual;Silver
348;1900;Paris;Equestrian;Jumping;VAN DE POELE, Georges;BEL;Men;High Jump;Bronze
349;1900;Paris;Equestrian;Jumping;GARDERES, Dominique Maximien;FRA;Men;High Jump;Gold
350;1900;Paris;Equestrian;Jumping;TRISSINO, Gian Giorgio;ITA;Men;High Jump;Gold
351;1900;Paris;Equestrian;Jumping;DE CHAMPSAVIN, Louis;FRA;Men;Individual;Bronze
352;1900;Paris;Equestrian;Jumping;HAEGEMAN, Aimé;BEL;Men;Individual;Gold
353;1900;Paris;Equestrian;Jumping;VAN DE POELE, Georges;BEL;Men;Individual;Silver
354;1900;Paris;Equestrian;Jumping;DE BELLEGARDE;FRA;Men;Long Jump Individual;Bronze
355;1900;Paris;Equestrian;Jumping;VAN LANGHENDONCK, Constant;BEL;Men;Long Jump Individual;Gold
356;1900;Paris;Equestrian;Jumping;TRISSINO, Gian Giorgio;ITA;Men;Long Jump Individual;Silver
357;1900;Paris;Fencing;Fencing;SEE, Léon;FRA;Men;Épée Individual;Bronze
358;1900;Paris;Fencing;Fencing;FONST, Ramon;CUB;Men;Épée Individual;Gold
359;1900;Paris;Fencing;Fencing;PERREE, Louis;FRA;Men;Épée Individual;Silver
360;1900;Paris;Fencing;Fencing;SEE, Léon;FRA;Men;Épée, Amateurs And Masters;Bronze
361;1900;Paris;Fencing;Fencing;AYAT, Albert;FRA;Men;Épée, Amateurs And Masters;Gold
362;1900;Paris;Fencing;Fencing;FONST, Ramon;CUB;Men;Épée, Amateurs And Masters;Silver
363;1900;Paris;Fencing;Fencing;LAURENT, Henri;FRA;Men;Épée, Masters;Bronze
364;1900;Paris;Fencing;Fencing;AYAT, Albert;FRA;Men;Épée, Masters;Gold
365;1900;Paris;Fencing;Fencing;BOUGNOL, Emile;FRA;Men;Épée, Masters;Silver
366;1900;Paris;Fencing;Fencing;BOULENGER, Marcel Jacques;FRA;Men;Foil Individual;Bronze
367;1900;Paris;Fencing;Fencing;COSTE, Emile;FRA;Men;Foil Individual;Gold
368;1900;Paris;Fencing;Fencing;MASSON, Henri;FRA;Men;Foil Individual;Silver
369;1900;Paris;Fencing;Fencing;MIMIAGUE, Jean-Baptiste;FRA;Men;Foil, Masters;Bronze
370;1900;Paris;Fencing;Fencing;MERIGNAC, Lucien;FRA;Men;Foil, Masters;Gold
371;1900;Paris;Fencing;Fencing;KIRCHHOFFER, Alphonse;FRA;Men;Foil, Masters;Silver
372;1900;Paris;Fencing;Fencing;FLESCH, Siegfried;AUT;Men;Sabre Individual;Bronze
373;1900;Paris;Fencing;Fencing;DE LA FALAISE, Georges;FRA;Men;Sabre Individual;Gold
374;1900;Paris;Fencing;Fencing;THIEBAUT, Léon;FRA;Men;Sabre Individual;Silver
375;1900;Paris;Fencing;Fencing;NERALIC, Milan;AUT;Men;Sabre, Masters;Bronze
376;1900;Paris;Fencing;Fencing;CONTE, Antonio;ITA;Men;Sabre, Masters;Gold
377;1900;Paris;Fencing;Fencing;SANTELLI, Italo;ITA;Men;Sabre, Masters;Silver
378;1900;Paris;Football;Football;DELBECQUE, Albert;BEL;Men;Football;Bronze
379;1900;Paris;Football;Football;KELECOM, R.;BEL;Men;Football;Bronze
380;1900;Paris;Football;Football;LEBOUTTE, Marcel;BEL;Men;Football;Bronze
381;1900;Paris;Football;Football;LONDOT;BEL;Men;Football;Bronze
382;1900;Paris;Football;Football;MOREAU, Ernest;BEL;Men;Football;Bronze
383;1900;Paris;Football;Football;NEEFS, E.;BEL;Men;Football;Bronze
384;1900;Paris;Football;Football;PELGRIMS, Georges;BEL;Men;Football;Bronze
385;1900;Paris;Football;Football;RENIER, Alphonse;BEL;Men;Football;Bronze
386;1900;Paris;Football;Football;SPANNOGHE, E.;BEL;Men;Football;Bronze
387;1900;Paris;Football;Football;THORNTON, Erich;BEL;Men;Football;Bronze
388;1900;Paris;Football;Football;VAN HEUCKELUM;BEL;Men;Football;Bronze
389;1900;Paris;Football;Football;BUCKENHAM, Claude Percy;GBR;Men;Football;Gold
390;1900;Paris;Football;Football;BURRIDGE, T.E.;GBR;Men;Football;Gold
391;1900;Paris;Football;Football;CHALK, Alfred Ernest;GBR;Men;Football;Gold
392;1900;Paris;Football;Football;GROSLING, William Sullivan;GBR;Men;Football;Gold
393;1900;Paris;Football;Football;HASLAM, A.;GBR;Men;Football;Gold
394;1900;Paris;Football;Football;JONES, J.H.;GBR;Men;Football;Gold
395;1900;Paris;Football;Football;NICHOLAS, J.;GBR;Men;Football;Gold
396;1900;Paris;Football;Football;QUASH, William Francis;GBR;Men;Football;Gold
397;1900;Paris;Football;Football;SPACKMAN, F.G.;GBR;Men;Football;Gold
398;1900;Paris;Football;Football;TURNER, R.R.;GBR;Men;Football;Gold
399;1900;Paris;Football;Football;ZEALLEY, James Edward;GBR;Men;Football;Gold
400;1900;Paris;Football;Football;ALLEMANE, Pierre;FRA;Men;Football;Silver
401;1900;Paris;Football;Football;BACH;FRA;Men;Football;Silver
402;1900;Paris;Football;Football;BLOCH, Jean;FRA;Men;Football;Silver
403;1900;Paris;Football;Football;CANELLE, Fernand;FRA;Men;Football;Silver
404;1900;Paris;Football;Football;DUPARC;FRA;Men;Football;Silver
405;1900;Paris;Football;Football;FRAYSSE;FRA;Men;Football;Silver
406;1900;Paris;Football;Football;GAILLARD;FRA;Men;Football;Silver
407;1900;Paris;Football;Football;GARNIER, René;FRA;Men;Football;Silver
408;1900;Paris;Football;Football;GRANDJEAN;FRA;Men;Football;Silver
409;1900;Paris;Football;Football;HUTEAU;FRA;Men;Football;Silver
410;1900;Paris;Football;Football;LAMBERT;FRA;Men;Football;Silver
411;1900;Paris;Football;Football;MACAIRE;FRA;Men;Football;Silver
412;1900;Paris;Football;Football;PELTIER;FRA;Men;Football;Silver
413;1900;Paris;Golf;Golf;ROBERTSON, David Donaldson;GBR;Men;Individual;Bronze
414;1900;Paris;Golf;Golf;SANDS, Charles Edward;USA;Men;Individual;Gold
415;1900;Paris;Golf;Golf;RUTHERFORD, Walter;GBR;Men;Individual;Silver
416;1900;Paris;Golf;Golf;PRATT, Daria;USA;Women;Individual;Bronze
417;1900;Paris;Golf;Golf;ABBOTT, Margaret Ives;USA;Women;Individual;Gold
418;1900;Paris;Golf;Golf;WHITTIER, Pauline;USA;Women;Individual;Silver
419;1900;Paris;Gymnastics;Artistic G.;DEMANET, Lucien;FRA;Men;Individual All-Round;Bronze
420;1900;Paris;Gymnastics;Artistic G.;SANDRAS, Gustave;FRA;Men;Individual All-Round;Gold
421;1900;Paris;Gymnastics;Artistic G.;BAS, Noël;FRA;Men;Individual All-Round;Silver
422;1900;Paris;Polo;Polo;BOUSSOD, Jean;ZZX;Men;Polo;Bronze
423;1900;Paris;Polo;Polo;DUC DE BISACCIA, Louis;ZZX;Men;Polo;Bronze
424;1900;Paris;Polo;Polo;FAUQUET LEMAITRE, A.;ZZX;Men;Polo;Bronze
425;1900;Paris;Polo;Polo;RAOUL-DUVAL, Maurice;ZZX;Men;Polo;Bronze
426;1900;Paris;Polo;Polo;DALY, Dennis;ZZX;Men;Polo;Gold
427;1900;Paris;Polo;Polo;KEENE, Foxhall Parker;ZZX;Men;Polo;Gold
428;1900;Paris;Polo;Polo;MACKEY, Frank Jay;ZZX;Men;Polo;Gold
429;1900;Paris;Polo;Polo;RAWLINSON, Alfred;ZZX;Men;Polo;Gold
430;1900;Paris;Polo;Polo;BUCKMASTER, Walter Selby;ZZX;Men;Polo;Silver
431;1900;Paris;Polo;Polo;COMTE DE MADRE, José Pierre M.J.;ZZX;Men;Polo;Silver
432;1900;Paris;Polo;Polo;FREAKE, Frederick Maitland;ZZX;Men;Polo;Silver
433;1900;Paris;Polo;Polo;MCCREERY, Walter Adolph;ZZX;Men;Polo;Silver
434;1900;Paris;Rowing;Rowing;BRANDT, Francois Antoine;NED;Men;Eight With Coxswain (8+);Bronze
435;1900;Paris;Rowing;Rowing;BROCKMANN, Hermanus Gerardus;NED;Men;Eight With Coxswain (8+);Bronze
436;1900;Paris;Rowing;Rowing;KLEIN, Roelof;NED;Men;Eight With Coxswain (8+);Bronze
437;1900;Paris;Rowing;Rowing;LEEGSTRA, Ruud Gerbens;NED;Men;Eight With Coxswain (8+);Bronze
438;1900;Paris;Rowing;Rowing;MIDDELBERG, Walter;NED;Men;Eight With Coxswain (8+);Bronze
439;1900;Paris;Rowing;Rowing;OFFERHAUS, Hendrik Karel;NED;Men;Eight With Coxswain (8+);Bronze
440;1900;Paris;Rowing;Rowing;THIJSSEN, Walter;NED;Men;Eight With Coxswain (8+);Bronze
441;1900;Paris;Rowing;Rowing;TROMP, Henricus;NED;Men;Eight With Coxswain (8+);Bronze
442;1900;Paris;Rowing;Rowing;VAN DIJK, Johannes Wilhelmus Maria;NED;Men;Eight With Coxswain (8+);Bronze
443;1900;Paris;Rowing;Rowing;ABELL, Louis;USA;Men;Eight With Coxswain (8+);Gold
444;1900;Paris;Rowing;Rowing;CARR, William;USA;Men;Eight With Coxswain (8+);Gold
445;1900;Paris;Rowing;Rowing;DEBAECKE, Harry;USA;Men;Eight With Coxswain (8+);Gold
446;1900;Paris;Rowing;Rowing;EXLEY, John;USA;Men;Eight With Coxswain (8+);Gold
447;1900;Paris;Rowing;Rowing;GEIGER, John;USA;Men;Eight With Coxswain (8+);Gold
448;1900;Paris;Rowing;Rowing;HEDLEY, Edward;USA;Men;Eight With Coxswain (8+);Gold
449;1900;Paris;Rowing;Rowing;JUVENAL, James;USA;Men;Eight With Coxswain (8+);Gold
450;1900;Paris;Rowing;Rowing;LOCKWOOD, Roscoe;USA;Men;Eight With Coxswain (8+);Gold
451;1900;Paris;Rowing;Rowing;MARSH, Edward;USA;Men;Eight With Coxswain (8+);Gold
452;1900;Paris;Rowing;Rowing;BRUGGEMAN, Prospère;BEL;Men;Eight With Coxswain (8+);Silver
453;1900;Paris;Rowing;Rowing;DE BISSCHOP, Jules;BEL;Men;Eight With Coxswain (8+);Silver
454;1900;Paris;Rowing;Rowing;DE COCK, Oscar;BEL;Men;Eight With Coxswain (8+);Silver
455;1900;Paris;Rowing;Rowing;DE SOMVILLE, Oscar Charles;BEL;Men;Eight With Coxswain (8+);Silver
456;1900;Paris;Rowing;Rowing;HEMELSOET, Maurice;BEL;Men;Eight With Coxswain (8+);Silver
457;1900;Paris;Rowing;Rowing;ODBERG, Frank;BEL;Men;Eight With Coxswain (8+);Silver
458;1900;Paris;Rowing;Rowing;VAN CROMBRUGGHE, Marcel Lucien;BEL;Men;Eight With Coxswain (8+);Silver
459;1900;Paris;Rowing;Rowing;VAN LANDEGHEM, Alfred;BEL;Men;Eight With Coxswain (8+);Silver
460;1900;Paris;Rowing;Rowing;VERDONCK, Maurice;BEL;Men;Eight With Coxswain (8+);Silver
461;1900;Paris;Rowing;Rowing;CARSTENS, Wilhelm;GER;Men;Four-Oared Shell With Coxswain (4-);Bronze
462;1900;Paris;Rowing;Rowing;FELLE, Ernst;GER;Men;Four-Oared Shell With Coxswain (4-);Bronze
463;1900;Paris;Rowing;Rowing;FICKEISEN, Otto;GER;Men;Four-Oared Shell With Coxswain (4-);Bronze
464;1900;Paris;Rowing;Rowing;KÖRNER, Julius;GER;Men;Four-Oared Shell With Coxswain (4-);Bronze
465;1900;Paris;Rowing;Rowing;KRÖWERATH, Franz;GER;Men;Four-Oared Shell With Coxswain (4-);Bronze
466;1900;Paris;Rowing;Rowing;LEHLE, Carl;GER;Men;Four-Oared Shell With Coxswain (4-);Bronze
467;1900;Paris;Rowing;Rowing;MÖLLER, Adolf;GER;Men;Four-Oared Shell With Coxswain (4-);Bronze
468;1900;Paris;Rowing;Rowing;MOTHS, Gustav Adolf;GER;Men;Four-Oared Shell With Coxswain (4-);Bronze
469;1900;Paris;Rowing;Rowing;RÜSTER, Hugo;GER;Men;Four-Oared Shell With Coxswain (4-);Bronze
470;1900;Paris;Rowing;Rowing;WILKER, Hermann;GER;Men;Four-Oared Shell With Coxswain (4-);Bronze
471;1900;Paris;Rowing;Rowing;BOUCKAERT, Henri;FRA;Men;Four-Oared Shell With Coxswain (4-);Gold
472;1900;Paris;Rowing;Rowing;CAU, Jean;FRA;Men;Four-Oared Shell With Coxswain (4-);Gold
473;1900;Paris;Rowing;Rowing;CHARLOT;FRA;Men;Four-Oared Shell With Coxswain (4-);Gold
474;1900;Paris;Rowing;Rowing;DELCHAMBRE, Emile;FRA;Men;Four-Oared Shell With Coxswain (4-);Gold
475;1900;Paris;Rowing;Rowing;GOSSLER, Carl Heinrich;GER;Men;Four-Oared Shell With Coxswain (4-);Gold
476;1900;Paris;Rowing;Rowing;GOSSLER, Gustav Ludwig;GER;Men;Four-Oared Shell With Coxswain (4-);Gold
477;1900;Paris;Rowing;Rowing;GOSSLER, Oscar;GER;Men;Four-Oared Shell With Coxswain (4-);Gold
478;1900;Paris;Rowing;Rowing;HAZEBROUCK, Henri;FRA;Men;Four-Oared Shell With Coxswain (4-);Gold
479;1900;Paris;Rowing;Rowing;KATZENSTEIN, Walther;GER;Men;Four-Oared Shell With Coxswain (4-);Gold
480;1900;Paris;Rowing;Rowing;TIETGENS, Waldemar;GER;Men;Four-Oared Shell With Coxswain (4-);Gold
481;1900;Paris;Rowing;Rowing;BROCKMANN, Hermanus Gerardus;NED;Men;Four-Oared Shell With Coxswain (4-);Silver
482;1900;Paris;Rowing;Rowing;HIEBENDAAI, Coenraad Christiaan;NED;Men;Four-Oared Shell With Coxswain (4-);Silver
483;1900;Paris;Rowing;Rowing;LOTSY, Gerhard Oswald;NED;Men;Four-Oared Shell With Coxswain (4-);Silver
484;1900;Paris;Rowing;Rowing;LOTSY, Paulus Jan;NED;Men;Four-Oared Shell With Coxswain (4-);Silver
485;1900;Paris;Rowing;Rowing;LUMPP, Georges;FRA;Men;Four-Oared Shell With Coxswain (4-);Silver
486;1900;Paris;Rowing;Rowing;PERRIN, Charles;FRA;Men;Four-Oared Shell With Coxswain (4-);Silver
487;1900;Paris;Rowing;Rowing;SOUBEYRAN, Daniel;FRA;Men;Four-Oared Shell With Coxswain (4-);Silver
488;1900;Paris;Rowing;Rowing;TERWOGT, Johannes Hester Lambertus;NED;Men;Four-Oared Shell With Coxswain (4-);Silver
489;1900;Paris;Rowing;Rowing;WEGELIN, Emile;FRA;Men;Four-Oared Shell With Coxswain (4-);Silver
490;1900;Paris;Rowing;Rowing;DELTOUR, Carlos;FRA;Men;Pair-Oared Shell With Coxswain (2+);Bronze
491;1900;Paris;Rowing;Rowing;PAOLI, Raoul;FRA;Men;Pair-Oared Shell With Coxswain (2+);Bronze
492;1900;Paris;Rowing;Rowing;VEDRENNE, Antoine Erneste;FRA;Men;Pair-Oared Shell With Coxswain (2+);Bronze
493;1900;Paris;Rowing;Rowing;BRANDT, Francois Antoine;ZZX;Men;Pair-Oared Shell With Coxswain (2+);Gold
494;1900;Paris;Rowing;Rowing;BROCKMANN, Hermanus Gerardus;ZZX;Men;Pair-Oared Shell With Coxswain (2+);Gold
495;1900;Paris;Rowing;Rowing;KLEIN, Roelof;ZZX;Men;Pair-Oared Shell With Coxswain (2+);Gold
496;1900;Paris;Rowing;Rowing;MARTINET, Louis;FRA;Men;Pair-Oared Shell With Coxswain (2+);Silver
497;1900;Paris;Rowing;Rowing;UNKNOWN COX / BARREUR INCONNU;FRA;Men;Pair-Oared Shell With Coxswain (2+);Silver
498;1900;Paris;Rowing;Rowing;WALEFF;FRA;Men;Pair-Oared Shell With Coxswain (2+);Silver
499;1900;Paris;Rowing;Rowing;ASHE, Saint-George;GBR;Men;Single Sculls (1X);Bronze
500;1900;Paris;Rowing;Rowing;BARRELET, Henri;FRA;Men;Single Sculls (1X);Gold
501;1900;Paris;Rowing;Rowing;GAUDIN, André;FRA;Men;Single Sculls (1X);Silver
502;1900;Paris;Rugby;Rugby;AITOFF, Vladimir;FRA;Men;Rugby;Gold
503;1900;Paris;Rugby;Rugby;ALBERT, A.;FRA;Men;Rugby;Gold
504;1900;Paris;Rugby;Rugby;BINOCHE, Jean, LÃ©on;FRA;Men;Rugby;Gold
505;1900;Paris;Rugby;Rugby;COLLAS, Jean;FRA;Men;Rugby;Gold
506;1900;Paris;Rugby;Rugby;GAUTIER, Jean Guy;FRA;Men;Rugby;Gold
507;1900;Paris;Rugby;Rugby;GIROUX, Auguste;FRA;Men;Rugby;Gold
508;1900;Paris;Rugby;Rugby;GONDOUIN, Charles;FRA;Men;Rugby;Gold
509;1900;Paris;Rugby;Rugby;HENRIQUEZ DE ZUBIERRA, Constantin;FRA;Men;Rugby;Gold
510;1900;Paris;Rugby;Rugby;HERVE, Jean;FRA;Men;Rugby;Gold
511;1900;Paris;Rugby;Rugby;LARDANCHET, Victor;FRA;Men;Rugby;Gold
512;1900;Paris;Rugby;Rugby;LEFEBVRE, Hubert;FRA;Men;Rugby;Gold
513;1900;Paris;Rugby;Rugby;OLIVIER, Joseph;FRA;Men;Rugby;Gold
514;1900;Paris;Rugby;Rugby;PHARAMOND, Alexandre;FRA;Men;Rugby;Gold
515;1900;Paris;Rugby;Rugby;REICHEL, Frantz;FRA;Men;Rugby;Gold
516;1900;Paris;Rugby;Rugby;RISCHMANN, André;FRA;Men;Rugby;Gold
517;1900;Paris;Rugby;Rugby;ROOSEVELT, Albert;FRA;Men;Rugby;Gold
518;1900;Paris;Rugby;Rugby;SARRADE, Emile;FRA;Men;Rugby;Gold
519;1900;Paris;Rugby;Rugby;AMRHEIN, Albert;GER;Men;Rugby;Silver
520;1900;Paris;Rugby;Rugby;BAYLISS, F.C.;GBR;Men;Rugby;Silver
521;1900;Paris;Rugby;Rugby;BETTING, Hugo;GER;Men;Rugby;Silver
522;1900;Paris;Rugby;Rugby;BIRTLES, J.Henry;GBR;Men;Rugby;Silver
523;1900;Paris;Rugby;Rugby;CAUTLON, J.;GBR;Men;Rugby;Silver
524;1900;Paris;Rugby;Rugby;DARBY, Artur John;GBR;Men;Rugby;Silver
525;1900;Paris;Rugby;Rugby;DEYKIN, C.P.;GBR;Men;Rugby;Silver
526;1900;Paris;Rugby;Rugby;HERRMANN, Jacob;GER;Men;Rugby;Silver
527;1900;Paris;Rugby;Rugby;HOFMEISTER, Willy;GER;Men;Rugby;Silver
528;1900;Paris;Rugby;Rugby;HOOD, L.;GBR;Men;Rugby;Silver
529;1900;Paris;Rugby;Rugby;KREUZER, Hermann;GER;Men;Rugby;Silver
530;1900;Paris;Rugby;Rugby;LANDVOIGT, Arnold;GER;Men;Rugby;Silver
531;1900;Paris;Rugby;Rugby;LATSCHA, Hans;GER;Men;Rugby;Silver
532;1900;Paris;Rugby;Rugby;LOGAN, M.L.;GBR;Men;Rugby;Silver
533;1900;Paris;Rugby;Rugby;LOVEITT, H.A.;GBR;Men;Rugby;Silver
534;1900;Paris;Rugby;Rugby;LUDWIG, Erich;GER;Men;Rugby;Silver
535;1900;Paris;Rugby;Rugby;LUDWIG, Richard;GER;Men;Rugby;Silver
536;1900;Paris;Rugby;Rugby;MÜLLER, Fritz;GER;Men;Rugby;Silver
537;1900;Paris;Rugby;Rugby;NICOL, N.S.;GBR;Men;Rugby;Silver
538;1900;Paris;Rugby;Rugby;POPPE, Eduard;GER;Men;Rugby;Silver
539;1900;Paris;Rugby;Rugby;REITZ, Heinrich;GER;Men;Rugby;Silver
540;1900;Paris;Rugby;Rugby;SCHMIERER, August;GER;Men;Rugby;Silver
541;1900;Paris;Rugby;Rugby;SMITH, V.;GBR;Men;Rugby;Silver
542;1900;Paris;Rugby;Rugby;STOCKHAUSEN, Adolf;GER;Men;Rugby;Silver
543;1900;Paris;Rugby;Rugby;TALBOT, M.W.;GBR;Men;Rugby;Silver
544;1900;Paris;Rugby;Rugby;WALLIS, J.G.;GBR;Men;Rugby;Silver
545;1900;Paris;Rugby;Rugby;WENDEROTH, Georg;GER;Men;Rugby;Silver
546;1900;Paris;Rugby;Rugby;WHITTINDALE, Claud;GBR;Men;Rugby;Silver
547;1900;Paris;Rugby;Rugby;WHITTINDALE, Raymond;GBR;Men;Rugby;Silver
548;1900;Paris;Rugby;Rugby;WILSON, Francis Henry;GBR;Men;Rugby;Silver
549;1900;Paris;Sailing;Sailing;MICHELET, E.;FRA;Men;0.5-1T;Bronze
550;1900;Paris;Sailing;Sailing;MICHELET, F.;FRA;Men;0.5-1T;Bronze
551;1900;Paris;Sailing;Sailing;GRETTON, John H.;GBR;Men;0.5-1T;Gold
